Sector;Row;Number;Multi;X;Y;Angle;Type
1;16;28;1,7;1265;1496;0;SEAT
1;16;29;1,7;1299;1494;0;SEAT
1;16;30;1,7;1333;1492;0;SEAT
1;16;31;1,7;1367;1489;0;SEAT
1;16;32;1,7;1401;1486;0;SEAT
1;16;33;1,7;1435;1483;0;SEAT
1;16;34;1,7;1469;1480;0;SEAT
1;16;35;1,7;1503;1477;0;SEAT
1;16;36;1,7;1642;1460;0;SEAT
1;16;37;1,7;1676;1457;0;SEAT
1;16;38;1,7;1711;1450;0;SEAT
1;16;39;1,7;1744;1443;0;SEAT
1;16;40;1,7;1777;1436;0;SEAT
1;16;41;1,7;1810;1429;0;SEAT
1;16;42;1,7;1843;1421;0;SEAT
1;16;43;1,7;1877;1413;0;SEAT
1;16;44;1,7;1911;1405;0;SEAT
1;16;45;1,7;1945;1397;0;SEAT
1;16;46;1,7;1979;1389;0;SEAT
;;;;;;;
;;;;;;;
1;17;1;1,6;259;1455;0;SEAT
1;17;2;1,6;292;1465;0;SEAT
1;17;3;1,6;325;1473;0;SEAT
1;17;4;1,6;359;1481;0;SEAT
1;17;5;1,6;393;1489;0;SEAT
1;17;6;1,6;427;1495;0;SEAT
1;17;7;1,6;461;1501;0;SEAT
1;17;8;1,6;495;1507;0;SEAT
1;17;9;1,6;529;1513;0;SEAT
1;17;10;1,6;563;1519;0;SEAT
1;17;11;1,6;699;1536;0;SEAT
1;17;12;1,6;734;1539;0;SEAT
1;17;13;1,6;769;1541;0;SEAT
1;17;14;1,6;804;1544;0;SEAT
1;17;15;1,6;838;1547;0;SEAT
1;17;16;1,6;872;1550;0;SEAT
1;17;17;1,6;906;1553;0;SEAT
1;17;18;1,6;940;1555;0;SEAT
1;17;19;1,6;974;1557;0;SEAT
1;17;20;1,6;1008;1559;0;SEAT
1;17;21;1,6;1042;1560;0;SEAT
1;17;22;1,6;1076;1561;0;SEAT
1;17;23;1,6;1111;1562;0;SEAT
1;17;24;1,6;1146;1562;0;SEAT
1;17;25;1,6;1181;1562;0;SEAT
1;17;26;1,6;1215;1560;0;SEAT
1;17;27;1,6;1249;1558;0;SEAT
1;17;28;1,6;1283;1556;0;SEAT
1;17;29;1,6;1317;1554;0;SEAT
1;17;30;1,6;1351;1552;0;SEAT
1;17;31;1,6;1385;1549;0;SEAT
1;17;32;1,6;1419;1546;0;SEAT
1;17;33;1,6;1453;1543;0;SEAT
1;17;34;1,6;1487;1540;0;SEAT
1;17;35;1,6;1521;1537;0;SEAT
1;17;36;1,6;1660;1520;0;SEAT
1;17;37;1,6;1694;1517;0;SEAT
1;17;38;1,6;1729;1510;0;SEAT
1;17;39;1,6;1762;1503;0;SEAT
1;17;40;1,6;1795;1496;0;SEAT
1;17;41;1,6;1828;1489;0;SEAT
1;17;42;1,6;1861;1481;0;SEAT
1;17;43;1,6;1895;1473;0;SEAT
1;17;44;1,6;1929;1465;0;SEAT
1;17;45;1,6;1963;1457;0;SEAT
;;;;;;;
;;;;;;;
1;18;1;1,6;276;1520;0;SEAT
1;18;2;1,6;309;1530;0;SEAT
1;18;3;1,6;342;1538;0;SEAT
1;18;4;1,6;376;1546;0;SEAT
1;18;5;1,6;410;1554;0;SEAT
1;18;6;1,6;444;1560;0;SEAT
1;18;7;1,6;478;1566;0;SEAT
1;18;8;1,6;512;1572;0;SEAT
1;18;9;1,6;546;1578;0;SEAT
1;18;10;1,6;680;1598;0;SEAT
1;18;11;1,6;715;1604;0;SEAT
1;18;12;1,6;750;1605;0;SEAT
1;18;13;1,6;785;1606;0;SEAT
1;18;14;1,6;820;1609;0;SEAT
1;18;15;1,6;854;1612;0;SEAT
1;18;16;1,6;888;1615;0;SEAT
1;18;17;1,6;922;1618;0;SEAT
1;18;18;1,6;956;1620;0;SEAT
1;18;19;1,6;990;1622;0;SEAT
1;18;20;1,6;1024;1624;0;SEAT
1;18;21;1,6;1058;1625;0;SEAT
1;18;22;1,6;1092;1625;0;SEAT
1;18;23;1,6;1127;1626;0;SEAT
1;18;24;1,6;1162;1626;0;SEAT
1;18;25;1,6;1197;1625;0;SEAT
1;18;26;1,6;1232;1623;0;SEAT
1;18;27;1,6;1266;1621;0;SEAT
1;18;28;1,6;1300;1619;0;SEAT
1;18;29;1,6;1334;1617;0;SEAT
1;18;30;1,6;1368;1615;0;SEAT
1;18;31;1,6;1402;1612;0;SEAT
1;18;32;1,6;1436;1609;0;SEAT
1;18;33;1,6;1470;1606;0;SEAT
1;18;34;1,6;1504;1603;0;SEAT
1;18;35;1,6;1538;1600;0;SEAT
1;18;36;1,6;1675;1580;0;SEAT
1;18;37;1,6;1709;1577;0;SEAT
1;18;38;1,6;1744;1570;0;SEAT
1;18;39;1,6;1777;1563;0;SEAT
1;18;40;1,6;1810;1556;0;SEAT
1;18;41;1,6;1843;1549;0;SEAT
1;18;42;1,6;1876;1541;0;SEAT
1;18;43;1,6;1910;1533;0;SEAT
1;18;44;1,6;1944;1525;0;SEAT
;;;;;;;
;;;;;;;
1;19;1;1,4;259;1580;0;SEAT
1;19;2;1,4;292;1590;0;SEAT
1;19;3;1,4;325;1598;0;SEAT
1;19;4;1,4;359;1606;0;SEAT
1;19;5;1,4;393;1614;0;SEAT
1;19;6;1,4;427;1620;0;SEAT
1;19;7;1,4;461;1626;0;SEAT
1;19;8;1,4;495;1632;0;SEAT
1;19;9;1,4;529;1638;0;SEAT
1;19;10;1,4;664;1656;0;SEAT
1;19;11;1,4;698;1659;0;SEAT
1;19;12;1,4;733;1662;0;SEAT
1;19;13;1,4;768;1665;0;SEAT
1;19;14;1,4;803;1668;0;SEAT
1;19;15;1,4;837;1671;0;SEAT
1;19;16;1,4;871;1674;0;SEAT
1;19;17;1,4;905;1677;0;SEAT
1;19;18;1,4;939;1679;0;SEAT
1;19;19;1,4;1179;1682;0;SEAT
1;19;20;1,4;1213;1683;0;SEAT
1;19;21;1,4;1247;1682;0;SEAT
1;19;22;1,4;1281;1681;0;SEAT
1;19;23;1,4;1316;1678;0;SEAT
1;19;24;1,4;1351;1675;0;SEAT
1;19;25;1,4;1386;1672;0;SEAT
1;19;26;1,4;1421;1670;0;SEAT
1;19;27;1,4;1455;1667;0;SEAT
1;19;28;1,4;1489;1664;0;SEAT
1;19;29;1,4;1523;1661;0;SEAT
1;19;30;1,4;1557;1658;0;SEAT
1;19;31;1,4;1693;1638;0;SEAT
1;19;32;1,4;1727;1635;0;SEAT
1;19;33;1,4;1762;1628;0;SEAT
1;19;34;1,4;1795;1621;0;SEAT
1;19;35;1,4;1828;1614;0;SEAT
1;19;36;1,4;1861;1607;0;SEAT
1;19;37;1,4;1894;1599;0;SEAT
1;19;38;1,4;1928;1591;0;SEAT
1;19;39;1,4;1962;1583;0;SEAT
;;;;;;;
;;;;;;;
1;20;1;1,2;276;1645;0;SEAT
1;20;2;1,2;309;1655;0;SEAT
1;20;3;1,2;342;1663;0;SEAT
1;20;4;1,2;376;1671;0;SEAT
1;20;5;1,2;682;1720;0;SEAT
1;20;6;1,2;717;1723;0;SEAT
1;20;7;1,2;752;1726;0;SEAT
1;20;8;1,2;787;1729;0;SEAT
1;20;9;1,2;822;1732;0;SEAT
1;20;10;1,2;856;1735;0;SEAT
1;20;11;1,2;890;1738;0;SEAT
1;20;12;1,2;1195;1741;0;SEAT
1;20;13;1,2;1229;1742;0;SEAT
1;20;14;1,2;1263;1741;0;SEAT
1;20;15;1,2;1297;1740;0;SEAT
1;20;16;1,2;1332;1737;0;SEAT
1;20;17;1,2;1367;1734;0;SEAT
1;20;18;1,2;1402;1731;0;SEAT
1;20;19;1,2;1437;1729;0;SEAT
1;20;20;1,2;1471;1726;0;SEAT
1;20;21;1,2;1505;1723;0;SEAT
1;20;22;1,2;1539;1720;0;SEAT
1;20;23;1,2;1844;1673;0;SEAT
1;20;24;1,2;1877;1666;0;SEAT
1;20;25;1,2;1910;1658;0;SEAT
1;20;26;1,2;1944;1650;0;SEAT
;;;;;;;
;;;;;;;
2;1;1;4;120;1000;0;SEAT
2;1;2;4;143;1025;0;SEAT
2;1;3;4;164;1053;0;SEAT
2;1;4;4;187;1078;0;SEAT
2;1;5;4;115;1070;0;SEAT
2;1;6;4;138;1095;0;SEAT
;;;;;;;
;;;;;;;
3;1;1;4;2035;1078;0;SEAT
3;1;2;4;2058;1052;0;SEAT
3;1;3;4;2079;1025;0;SEAT
3;1;4;4;2102;999;0;SEAT
3;1;5;4;2083;1096;0;SEAT
3;1;6;4;2106;1071;0;SEAT
;;;;;;;
;;;;;;;
4;1;1;1,05;1060;2000;0;STAND
4;1;2;1,05;1060;2000;0;STAND
4;1;3;1,05;1060;2000;0;STAND
4;1;4;1,05;1060;2000;0;STAND
4;1;5;1,05;1060;2000;0;STAND
4;1;6;1,05;1060;2000;0;STAND
4;1;7;1,05;1060;2000;0;STAND
4;1;8;1,05;1060;2000;0;STAND
4;1;9;1,05;1060;2000;0;STAND
4;1;10;1,05;1060;2000;0;STAND
4;1;11;1,05;1060;2000;0;STAND
4;1;12;1,05;1060;2000;0;STAND
4;1;13;1,05;1060;2000;0;STAND
4;1;14;1,05;1060;2000;0;STAND
4;1;15;1,05;1060;2000;0;STAND
4;1;16;1,05;1060;2000;0;STAND
4;1;17;1,05;1060;2000;0;STAND
4;1;18;1,05;1060;2000;0;STAND
4;1;19;1,05;1060;2000;0;STAND
4;1;20;1,05;1060;2000;0;STAND
4;1;21;1,05;1060;2000;0;STAND
4;1;22;1,05;1060;2000;0;STAND
4;1;23;1,05;1060;2000;0;STAND
4;1;24;1,05;1060;2000;0;STAND
4;1;25;1,05;1060;2000;0;STAND
4;1;26;1,05;1060;2000;0;STAND
4;1;27;1,05;1060;2000;0;STAND
4;1;28;1,05;1060;2000;0;STAND
4;1;29;1,05;1060;2000;0;STAND
4;1;30;1,05;1060;2000;0;STAND
4;1;31;1,05;1060;2000;0;STAND
4;1;32;1,05;1060;2000;0;STAND
4;1;33;1,05;1060;2000;0;STAND
4;1;34;1,05;1060;2000;0;STAND
4;1;35;1,05;1060;2000;0;STAND
4;1;36;1,05;1060;2000;0;STAND
4;1;37;1,05;1060;2000;0;STAND
4;1;38;1,05;1060;2000;0;STAND
4;1;39;1,05;1060;2000;0;STAND
4;1;40;1,05;1060;2000;0;STAND
4;1;41;1,05;1060;2000;0;STAND
4;1;42;1,05;1060;2000;0;STAND
4;1;43;1,05;1060;2000;0;STAND
4;1;44;1,05;1060;2000;0;STAND
4;1;45;1,05;1060;2000;0;STAND
4;1;46;1,05;1060;2000;0;STAND
4;1;47;1,05;1060;2000;0;STAND
4;1;48;1,05;1060;2000;0;STAND
4;1;49;1,05;1060;2000;0;STAND
4;1;50;1,05;1060;2000;0;STAND
4;1;51;1,05;1060;2000;0;STAND
4;1;52;1,05;1060;2000;0;STAND
4;1;53;1,05;1060;2000;0;STAND
4;1;54;1,05;1060;2000;0;STAND
4;1;55;1,05;1060;2000;0;STAND
4;1;56;1,05;1060;2000;0;STAND
4;1;57;1,05;1060;2000;0;STAND
4;1;58;1,05;1060;2000;0;STAND
4;1;59;1,05;1060;2000;0;STAND
4;1;60;1,05;1060;2000;0;STAND
4;1;61;1,05;1060;2000;0;STAND
4;1;62;1,05;1060;2000;0;STAND
4;1;63;1,05;1060;2000;0;STAND
4;1;64;1,05;1060;2000;0;STAND
4;1;65;1,05;1060;2000;0;STAND
4;1;66;1,05;1060;2000;0;STAND
4;1;67;1,05;1060;2000;0;STAND
4;1;68;1,05;1060;2000;0;STAND
4;1;69;1,05;1060;2000;0;STAND
4;1;70;1,05;1060;2000;0;STAND
4;1;71;1,05;1060;2000;0;STAND
4;1;72;1,05;1060;2000;0;STAND
4;1;73;1,05;1060;2000;0;STAND
4;1;74;1,05;1060;2000;0;STAND
4;1;75;1,05;1060;2000;0;STAND
4;1;76;1,05;1060;2000;0;STAND
4;1;77;1,05;1060;2000;0;STAND
4;1;78;1,05;1060;2000;0;STAND
4;1;79;1,05;1060;2000;0;STAND
4;1;80;1,05;1060;2000;0;STAND
4;1;81;1,05;1060;2000;0;STAND
4;1;82;1,05;1060;2000;0;STAND
4;1;83;1,05;1060;2000;0;STAND
4;1;84;1,05;1060;2000;0;STAND
4;1;85;1,05;1060;2000;0;STAND
4;1;86;1,05;1060;2000;0;STAND
4;1;87;1,05;1060;2000;0;STAND
4;1;88;1,05;1060;2000;0;STAND
4;1;89;1,05;1060;2000;0;STAND
4;1;90;1,05;1060;2000;0;STAND
4;1;91;1,05;1060;2000;0;STAND
4;1;92;1,05;1060;2000;0;STAND
4;1;93;1,05;1060;2000;0;STAND
4;1;94;1,05;1060;2000;0;STAND
4;1;95;1,05;1060;2000;0;STAND
4;1;96;1,05;1060;2000;0;STAND
4;1;97;1,05;1060;2000;0;STAND
4;1;98;1,05;1060;2000;0;STAND
4;1;99;1,05;1060;2000;0;STAND
4;1;100;1,05;1060;2000;0;STAND
4;1;101;1,05;1060;2000;0;STAND
4;1;102;1,05;1060;2000;0;STAND
4;1;103;1,05;1060;2000;0;STAND
4;1;104;1,05;1060;2000;0;STAND
4;1;105;1,05;1060;2000;0;STAND
4;1;106;1,05;1060;2000;0;STAND
4;1;107;1,05;1060;2000;0;STAND
4;1;108;1,05;1060;2000;0;STAND
4;1;109;1,05;1060;2000;0;STAND
4;1;110;1,05;1060;2000;0;STAND
4;1;111;1,05;1060;2000;0;STAND
4;1;112;1,05;1060;2000;0;STAND
4;1;113;1,05;1060;2000;0;STAND
4;1;114;1,05;1060;2000;0;STAND
4;1;115;1,05;1060;2000;0;STAND
4;1;116;1,05;1060;2000;0;STAND
4;1;117;1,05;1060;2000;0;STAND
4;1;118;1,05;1060;2000;0;STAND
4;1;119;1,05;1060;2000;0;STAND
4;1;120;1,05;1060;2000;0;STAND
;;;;;;;
;;;;;;;
5;1;1;1;1060;2300;0;STAND
5;1;2;1;1060;2200;0;STAND
5;1;3;1;1060;2200;0;STAND
5;1;4;1;1060;2200;0;STAND
5;1;5;1;1060;2200;0;STAND
5;1;6;1;1060;2200;0;STAND
5;1;7;1;1060;2200;0;STAND
5;1;8;1;1060;2200;0;STAND
5;1;9;1;1060;2200;0;STAND
5;1;10;1;1060;2200;0;STAND
5;1;11;1;1060;2200;0;STAND
5;1;12;1;1060;2200;0;STAND
5;1;13;1;1060;2200;0;STAND
5;1;14;1;1060;2200;0;STAND
5;1;15;1;1060;2200;0;STAND
5;1;16;1;1060;2200;0;STAND
5;1;17;1;1060;2200;0;STAND
5;1;18;1;1060;2200;0;STAND
5;1;19;1;1060;2200;0;STAND
5;1;20;1;1060;2200;0;STAND
5;1;21;1;1060;2200;0;STAND
5;1;22;1;1060;2200;0;STAND
5;1;23;1;1060;2200;0;STAND
5;1;24;1;1060;2200;0;STAND
5;1;25;1;1060;2200;0;STAND
5;1;26;1;1060;2200;0;STAND
5;1;27;1;1060;2200;0;STAND
5;1;28;1;1060;2200;0;STAND
5;1;29;1;1060;2200;0;STAND
5;1;30;1;1060;2200;0;STAND
5;1;31;1;1060;2200;0;STAND
5;1;32;1;1060;2200;0;STAND
5;1;33;1;1060;2200;0;STAND
5;1;34;1;1060;2200;0;STAND
5;1;35;1;1060;2200;0;STAND
5;1;36;1;1060;2200;0;STAND
5;1;37;1;1060;2200;0;STAND
5;1;38;1;1060;2200;0;STAND
5;1;39;1;1060;2200;0;STAND
5;1;40;1;1060;2200;0;STAND
5;1;41;1;1060;2200;0;STAND
5;1;42;1;1060;2200;0;STAND
5;1;43;1;1060;2200;0;STAND
5;1;44;1;1060;2200;0;STAND
5;1;45;1;1060;2200;0;STAND
5;1;46;1;1060;2200;0;STAND
5;1;47;1;1060;2200;0;STAND
5;1;48;1;1060;2200;0;STAND
5;1;49;1;1060;2200;0;STAND
5;1;50;1;1060;2200;0;STAND
5;1;51;1;1060;2200;0;STAND
5;1;52;1;1060;2200;0;STAND
5;1;53;1;1060;2200;0;STAND
5;1;54;1;1060;2200;0;STAND
5;1;55;1;1060;2200;0;STAND
5;1;56;1;1060;2200;0;STAND
5;1;57;1;1060;2200;0;STAND
5;1;58;1;1060;2200;0;STAND
5;1;59;1;1060;2200;0;STAND
5;1;60;1;1060;2200;0;STAND
5;1;61;1;1060;2200;0;STAND
5;1;62;1;1060;2200;0;STAND
5;1;63;1;1060;2200;0;STAND
5;1;64;1;1060;2200;0;STAND
5;1;65;1;1060;2200;0;STAND
5;1;66;1;1060;2200;0;STAND
5;1;67;1;1060;2200;0;STAND
5;1;68;1;1060;2200;0;STAND
5;1;69;1;1060;2200;0;STAND
5;1;70;1;1060;2200;0;STAND
5;1;71;1;1060;2200;0;STAND
5;1;72;1;1060;2200;0;STAND
5;1;73;1;1060;2200;0;STAND
5;1;74;1;1060;2200;0;STAND
5;1;75;1;1060;2200;0;STAND
5;1;76;1;1060;2200;0;STAND
5;1;77;1;1060;2200;0;STAND
5;1;78;1;1060;2200;0;STAND
5;1;79;1;1060;2200;0;STAND
5;1;80;1;1060;2200;0;STAND
5;1;81;1;1060;2200;0;STAND
5;1;82;1;1060;2200;0;STAND
5;1;83;1;1060;2200;0;STAND
5;1;84;1;1060;2200;0;STAND
5;1;85;1;1060;2200;0;STAND
5;1;86;1;1060;2200;0;STAND
5;1;87;1;1060;2200;0;STAND
5;1;88;1;1060;2200;0;STAND
5;1;89;1;1060;2200;0;STAND
5;1;90;1;1060;2200;0;STAND
5;1;91;1;1060;2200;0;STAND
5;1;92;1;1060;2200;0;STAND
5;1;93;1;1060;2200;0;STAND
5;1;94;1;1060;2200;0;STAND
5;1;95;1;1060;2200;0;STAND
5;1;96;1;1060;2200;0;STAND
5;1;97;1;1060;2200;0;STAND
5;1;98;1;1060;2200;0;STAND
5;1;99;1;1060;2200;0;STAND
5;1;100;1;1060;2200;0;STAND
5;1;101;1;1060;2200;0;STAND
5;1;102;1;1060;2200;0;STAND
5;1;103;1;1060;2200;0;STAND
5;1;104;1;1060;2200;0;STAND
5;1;105;1;1060;2200;0;STAND
5;1;106;1;1060;2200;0;STAND
5;1;107;1;1060;2200;0;STAND
5;1;108;1;1060;2200;0;STAND
5;1;109;1;1060;2200;0;STAND
5;1;110;1;1060;2200;0;STAND
5;1;111;1;1060;2200;0;STAND
5;1;112;1;1060;2200;0;STAND
5;1;113;1;1060;2200;0;STAND
5;1;114;1;1060;2200;0;STAND
5;1;115;1;1060;2200;0;STAND
5;1;116;1;1060;2200;0;STAND
5;1;117;1;1060;2200;0;STAND
5;1;118;1;1060;2200;0;STAND
5;1;119;1;1060;2200;0;STAND
5;1;120;1;1060;2200;0;STAND
